#OTUID	taxonomy	confidence
5198b5bbaf7595d8c3012a0dc93fae6f	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobulbaceae; g__Desulfobulbus	0.790809086501167
1057d995a0890459db70c16dee1ad035	Unassigned	0.878309446501826
e86f0e67e7309c4594033240c0b5dbcf	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__	0.999009108696623
84578e4aad157bc4ea1fcbb164f6bfe7	k__Bacteria	0.9272250631799
7d654a5e4f3f22b79261377e605c1ba2	k__Bacteria	0.932755921437349
9dbb13e2085a317dc2fab9633d4943fb	k__Bacteria	0.955148165625032
4d2c5dd36aa224c7dba1a4d0b009aed7	k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Z20; f__; g__; s__	0.999999966496688
da570d04291c5ef3156dbb0805490ab3	k__Bacteria	0.954896896511788
7a963bd440394606947bc76f12667374	k__Bacteria	0.922854719582211
cf100e04a29bb5aa90ee14eaf45af171	k__Bacteria	0.981780484169335
96cc1f8ab61f690fd4b0f2f90793d508	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	0.999325336172837
df147111beb6e61b4de067cc0bd9503a	k__Bacteria	0.943257074783338
41e08e8773362493f142232c56d476e1	Unassigned	0.854506372656153
cb3c1b680cf6ed0a377827ad7a4ad09a	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae	0.999996110088103
fde010c06eebb6f1b46e193150bb8a0d	k__Bacteria	0.950046494062152
619c64393d69871fba3d6eb787d18127	k__Bacteria	0.936683286200692
fb63ab00ab063782e0ea131240be532e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__HTCC2188; f__; g__; s__	0.998663059204043
68613bb48ef3cc1089bed7926ce87145	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Loktanella; s__	0.863327399263289
7a2b2e6f1784f9cd9330f88aad8a1f02	Unassigned	0.915953020889137
778751fd3924c32b539f27b041bf31ed	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__SB-1; g__; s__	0.997644051371196
2b295ff3e1824fc32eaac4ba2f9eff3d	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfosarcina; s__	0.999905331638881
78d9a5f3c624a61a7a31b236330686e7	k__Bacteria	0.960112873151411
c338adcf8781d9056397cc41752d73a9	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__[Marinicellales]; f__[Marinicellaceae]; g__; s__	0.999962772200683
229d50fa4a0cbbc0744d603e5c6c428e	k__Bacteria	0.946860662118042
a66e544bd92af24bf32b0ab9fa14944a	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfosarcina; s__	0.997934510855292
6d7b0ac812f37d640755aa3ce37f897a	k__Bacteria	0.971690125610774
69d745132e053eef3c7b23deaf95451f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__[Marinicellales]; f__[Marinicellaceae]; g__; s__	0.99982203770153
04f3d2fa2eee7e10f4da1374e718a556	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae	0.999974558212354
b23d81eb6f43f5d983eead0a80442a08	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60; g__; s__	0.991632072728569
1a08ae0129c105cf3d51b43031cd30ac	k__Bacteria	0.953402390541718
67ffdad2fd8cf75537b7c954230e1b2e	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfococcus; s__	0.993019390426391
611891ac99a72e0c4e6a992d08b13f85	k__Bacteria	0.91761359874701
8d1e922f871dd8987cb490b7af8db33a	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfosarcina; s__	0.999575311976126
699417552a7e805664f89fc93a11864b	k__Bacteria	0.857870901851693
ce80c6103daa708aef1e03251ed9a5ed	k__Bacteria	0.927613309352053
874b51e06ccc89ea853a618d9261d9fb	k__Bacteria; p__Acidobacteria; c__OS-K; o__; f__; g__; s__	0.999999993704648
